typeID,groupID,typeName,volume,iconID
"1170","168","Radio L Blueprint","0.0100000000","1145"
"1171","168","Microwave L Blueprint","0.0100000000","1143"
"1172","168","Infrared L Blueprint","0.0100000000","1144"
"1173","168","Standard L Blueprint","0.0100000000","1142"
"1174","168","Ultraviolet L Blueprint","0.0100000000","1141"
"1175","168","Xray L Blueprint","0.0100000000","1140"
"1176","168","Gamma L Blueprint","0.0100000000","1139"
"1177","168","Multifrequency L Blueprint","0.0100000000","1131"
"1178","169","Cap Booster 25 Blueprint","0.0100000000","1033"
"1179","169","Cap Booster 50 Blueprint","0.0100000000","1033"
"1182","96","Auto Targeting System I","5.0000000000","104"
"1183","62","Small Armor Repairer II","5.0000000000","80"
"1184","142","Small Armor Repairer II Blueprint","0.0100000000","80"
"1185","61","Small Cap Battery I","5.0000000000","89"
"1186","141","Small Cap Battery I Blueprint","0.0100000000","89"
"1190","67","Small Remote Capacitor Transmitter II","5.0000000000","1035"
"1191","147","Small Remote Capacitor Transmitter II Blueprint","0.0100000000","1035"
"1192","764","'Basic' Overdrive Injector System","5.0000000000","98"
"1193","98","'Basic' EM Coating","5.0000000000","20956"
"1194","99","Amarr Sentry Gun","1000.0000000000","None"
"1195","43","Cap Recharger I","5.0000000000","90"
"1196","123","Cap Recharger I Blueprint","0.0100000000","90"
"1197","98","EM Coating I","5.0000000000","20956"
"1198","98","EM Coating II","5.0000000000","20956"
"1201","100","Wasp I","25.0000000000","None"
"1202","101","Civilian Mining Drone","5.0000000000","None"
"1204","163","EM Coating I Blueprint","0.0100000000","20956"
"1205","163","EM Coating II Blueprint","0.0100000000","20956"
"1208","162","Auto Targeting System I Blueprint","0.0100000000","104"
"1210","160","Burst Jammer I Blueprint","0.0100000000","109"
"1212","161","Passive Targeter I Blueprint","0.0100000000","104"
"1214","176","Wasp I Blueprint","0.0100000000","None"
"1216","166","Mjolnir Auto-Targeting Light Missile I Blueprint","0.0100000000","1336"
"1217","174","Python Mine Blueprint","0.0100000000","1007"
"1218","177","Civilian Mining Drone Blueprint","0.0100000000","None"
"1220","166","Scourge Rocket Blueprint","0.0100000000","1350"
"1221","166","Scourge Torpedo Blueprint","0.0100000000","1346"
"1223","451","Bistot","16.0000000000","1273"
"1224","459","Pyroxeres","0.3000000000","231"
"1225","452","Crokite","16.0000000000","1272"
"1226","456","Jaspet","2.0000000000","1279"
"1227","469","Omber","0.6000000000","1271"
"1228","460","Scordite","0.1500000000","1356"
"1229","467","Gneiss","5.0000000000","1377"
"1230","462","Veldspar","0.1000000000","232"
"1231","455","Hemorphite","3.0000000000","1282"
"1232","453","Dark Ochre","8.0000000000","1275"
"1233","237","Polaris Enigma Frigate","20400.0000000000","None"
"1236","764","Overdrive Injector System II","5.0000000000","98"
"1237","158","Overdrive Injector System II Blueprint","0.0100000000","98"
"1240","78","'Basic' Reinforced Bulkheads","5.0000000000","76"
"1242","763","'Basic' Nanofiber Internal Structure","5.0000000000","1042"
"1244","764","Overdrive Injector System I","5.0000000000","98"
"1245","158","Overdrive Injector System I Blueprint","0.0100000000","98"
"1246","768","Capacitor Flux Coil I","5.0000000000","90"
"1247","137","Capacitor Flux Coil I Blueprint","0.0100000000","90"
"1248","768","Capacitor Flux Coil II","5.0000000000","90"
"1249","137","Capacitor Flux Coil II Blueprint","0.0100000000","90"
"1254","770","Shield Flux Coil I","5.0000000000","83"
"1255","137","Shield Flux Coil I Blueprint","0.0100000000","83"
"1256","770","Shield Flux Coil II","5.0000000000","83"
"1257","137","Shield Flux Coil II Blueprint","0.0100000000","83"
"1262","98","'Basic' Explosive Coating","5.0000000000","20955"
"1264","98","Explosive Coating I","5.0000000000","20955"
"1265","163","Explosive Coating I Blueprint","0.0100000000","20955"
"1266","98","Explosive Coating II","5.0000000000","20955"
"1267","163","Explosive Coating II Blueprint","0.0100000000","20955"
"1272","98","'Basic' Layered Coating","5.0000000000","1030"
"1274","98","Layered Coating I","5.0000000000","1030"
"1275","163","Layered Coating I Blueprint","0.0100000000","1030"
"1276","98","Layered Coating II","5.0000000000","1030"
"1277","163","Layered Coating II Blueprint","0.0100000000","1030"
"1282","98","'Basic' Kinetic Coating","5.0000000000","20957"
"1284","98","Kinetic Coating I","5.0000000000","20957"
"1285","163","Kinetic Coating I Blueprint","0.0100000000","20957"
"1286","98","Kinetic Coating II","5.0000000000","20957"
"1287","163","Kinetic Coating II Blueprint","0.0100000000","20957"
"1292","98","'Basic' Thermal Coating","5.0000000000","20958"
"1294","98","Thermal Coating I","5.0000000000","20958"
"1295","163","Thermal Coating I Blueprint","0.0100000000","20958"
"1296","98","Thermal Coating II","5.0000000000","20958"
"1297","163","Thermal Coating II Blueprint","0.0100000000","20958"
"1302","98","'Basic' Multispectrum Coating","5.0000000000","1030"
"1304","98","Multispectrum Coating I","5.0000000000","1030"
"1305","163","Multispectrum Coating I Blueprint","0.0100000000","1030"
"1306","98","Multispectrum Coating II","5.0000000000","1030"
"1307","163","Multispectrum Coating II Blueprint","0.0100000000","1030"
"1315","765","'Basic' Expanded Cargohold","5.0000000000","92"
"1317","765","Expanded Cargohold I","5.0000000000","92"
"1318","158","Expanded Cargohold I Blueprint","0.0100000000","92"
"1319","765","Expanded Cargohold II","5.0000000000","92"
"1320","158","Expanded Cargohold II Blueprint","0.0100000000","92"
"1333","78","Reinforced Bulkheads I","25.0000000000","76"
"1334","158","Reinforced Bulkheads I Blueprint","0.0100000000","76"
"1335","78","Reinforced Bulkheads II","5.0000000000","76"
"1336","158","Reinforced Bulkheads II Blueprint","0.0100000000","76"
"1351","769","'Basic' Reactor Control Unit","5.0000000000","70"
"1353","769","Reactor Control Unit I","5.0000000000","70"
"1354","137","Reactor Control Unit I Blueprint","0.0100000000","70"
"1355","769","Reactor Control Unit II","5.0000000000","70"
"1356","137","Reactor Control Unit II Blueprint","0.0100000000","70"
"1373","1","CharacterType","1.0000000000","None"
"1374","1","CharacterLegacy10","1.0000000000","None"
"1375","1","CharacterLegacy3","1.0000000000","None"
"1376","1","CharacterLegacy4","1.0000000000","None"
"1377","1","CharacterLegacy5","1.0000000000","None"
"1378","1","CharacterLegacy6","1.0000000000","None"
"1379","1","CharacterLegacy11","1.0000000000","None"
"1380","1","CharacterLegacy2","1.0000000000","None"
"1381","1","CharacterLegacy12","1.0000000000","None"
"1382","1","CharacterLegacy9","1.0000000000","None"
"1383","1","CharacterLegacy1","1.0000000000","None"
"1384","1","CharacterLegacy7","1.0000000000","None"
"1385","1","CharacterLegacy8","1.0000000000","None"
"1386","1","CharacterLegacy13","1.0000000000","None"
"1401","762","'Basic' Inertial Stabilizers","5.0000000000","1041"
"1403","762","Inertial Stabilizers I","5.0000000000","1041"
"1404","158","Inertial Stabilizers I Blueprint","0.0100000000","1041"
"1405","762","Inertial Stabilizers II","5.0000000000","1041"
"1406","158","Inertial Stabilizers II Blueprint","0.0100000000","1041"
"1419","57","'Basic' Shield Power Relay","5.0000000000","83"
"1422","57","Shield Power Relay II","5.0000000000","83"
"1423","137","Shield Power Relay II Blueprint","0.0100000000","83"
"1436","96","Auto Targeting System II","5.0000000000","104"
"1437","162","Auto Targeting System II Blueprint","0.0100000000","104"
"1445","767","Capacitor Power Relay I","5.0000000000","90"
"1446","137","Capacitor Power Relay I Blueprint","0.0100000000","90"
"1447","767","Capacitor Power Relay II","5.0000000000","90"
"1448","137","Capacitor Power Relay II Blueprint","0.0100000000","90"
"1529","15","Caldari Administrative Station","1.0000000000","None"
"1530","15","Caldari Research Station","1.0000000000","None"
"1531","15","Caldari Trading Station","1.0000000000","None"
"1537","766","'Basic' Power Diagnostic System","5.0000000000","70"
"1539","766","Power Diagnostic System I","5.0000000000","70"
"1540","137","Power Diagnostic System I Blueprint","0.0100000000","70"
"1541","766","Power Diagnostic System II","5.0000000000","70"
"1542","137","Power Diagnostic System II Blueprint","0.0100000000","70"
"1547","72","Small Proton Smartbomb I","12.5000000000","112"
"1548","152","Small Proton Smartbomb I Blueprint","0.0100000000","112"
"1549","72","Small Proton Smartbomb II","5.0000000000","112"
"1550","152","Small Proton Smartbomb II Blueprint","0.0100000000","112"
"1551","72","Small Graviton Smartbomb I","12.5000000000","112"
"1552","152","Small Graviton Smartbomb I Blueprint","0.0100000000","112"
"1553","72","Small Graviton Smartbomb II","5.0000000000","112"
"1554","152","Small Graviton Smartbomb II Blueprint","0.0100000000","112"
"1557","72","Small Plasma Smartbomb I","12.5000000000","112"
"1558","152","Small Plasma Smartbomb I Blueprint","0.0100000000","112"
"1559","72","Small Plasma Smartbomb II","5.0000000000","112"
"1560","152","Small Plasma Smartbomb II Blueprint","0.0100000000","112"
"1563","72","Small EMP Smartbomb I","12.5000000000","112"
"1564","152","Small EMP Smartbomb I Blueprint","0.0100000000","112"
"1565","72","Small EMP Smartbomb II","5.0000000000","112"
"1566","152","Small EMP Smartbomb II Blueprint","0.0100000000","112"
"1601","190","Amarr Bonus","0E-10","0"
"1602","190","Ni-Kunni Bonus","0E-10","0"
"1603","190","Civire Bonus","0E-10","0"
"1604","190","Deteis Bonus","0E-10","0"
"1605","190","Gallente Bonus","0E-10","0"
"1606","190","Intaki Bonus","0E-10","0"
"1607","190","Sebiestor Bonus","0E-10","0"
"1608","190","Brutor Bonus","0E-10","0"
"1611","191","Computer Empathy Bonus","0E-10","0"
"1612","191","Ordered Mind Bonus","0E-10","None"
"1613","191","Standard DNA Pattern Bonus","0E-10","None"
"1614","191","Killer Instinct Bonus","0E-10","None"
"1615","191","Deft Hands Bonus","0E-10","None"
"1616","191","Structural Understanding Bonus","0E-10","None"
"1617","191","Creative Bonus","0E-10","None"
"1618","191","Glib Tongue Bonus","0E-10","None"
"1619","191","August Demeanor Bonus","0E-10","None"
"1620","191","Superior Motion Sense Bonus","0E-10","None"
"1621","191","High-G Tolerance Bonus","0E-10","None"
"1622","191","Vector Reckoning Bonus","0E-10","None"
"1623","191","Stratum Form Feel Bonus","0E-10","None"
"1624","191","Doctrine Ingrained Bonus","0E-10","None"
"1625","191","Three Dimensional Thinking Bonus","0E-10","None"
"1626","191","Swift Neural Grafting Bonus","0E-10","None"
"1627","191","Booster Immunity Bonus","0E-10","None"
"1628","193","Algiophobia Bonus","0E-10","None"
"1629","193","Barophobia Bonus","0E-10","None"
"1630","193","Cenophobia Bonus","0E-10","None"
"1631","193","Claustrophobia Bonus","0E-10","None"
"1632","193","Monophobia Bonus","0E-10","None"
"1633","193","Mysophobia Bonus","0E-10","None"
"1634","193","Taphephobia Bonus","0E-10","None"
"1635","193","Xenophobia Bonus","0E-10","None"
"1636","192","Mechanical Inaptitude Bonus","0E-10","None"
"1639","192","Weak Double-helix Bond Bonus","0E-10","None"
"1640","192","Short Attention Span Bonus","0E-10","None"
"1641","192","Wasteful Bonus","0E-10","None"
"1642","192","Trigger-happy Bonus","0E-10","None"
"1643","192","Epileptic Bonus","0E-10","None"
"1644","192","Strong Immunity System Bonus","0E-10","None"
"1650","195","Amarr Military Academy Pilot Bonus","0E-10","None"
"1651","195","Amarr Military Academy Gunner Bonus","0E-10","None"
"1652","195","Amarr Technical School Engineering Bonus","0E-10","None"
"1653","195","Amarr Technical School Electronics Bonus","0E-10","None"
"1654","195","Amarr Business School Commerce Bonus","0E-10","None"
"1655","195","Amarr Business School Industry Bonus","0E-10","None"
"1657","196","Caldari Military Academy Pilot Bonus","0E-10","None"
"1658","196","Caldari Military Academy Gunner Bonus","0E-10","None"
"1659","196","Caldari Technical School Engineering Bonus","0E-10","None"
"1660","196","Caldari Technical School Electronics Bonus","0E-10","None"
"1661","196","Caldari Business School Commerce Bonus","0E-10","None"
"1662","196","Caldari Business School Industry Bonus","0E-10","None"
"1663","197","Gallente Military Academy Pilot Bonus","0E-10","None"
"1664","197","Gallente Military Academy Gunner Bonus","0E-10","None"
"1665","197","Gallente Technical School Engineering Bonus","0E-10","None"
"1666","197","Gallente Technical School Electronics Bonus","0E-10","None"
"1667","197","Gallente Business School Commerce Bonus","0E-10","None"
"1668","197","Gallente Business School Industry Bonus","0E-10","None"
"1669","198","Minmatar Military Academy Pilot Bonus","0E-10","None"
"1670","198","Minmatar Military Academy Gunner Bonus","0E-10","None"
"1671","198","Minmatar Technical School Engineering Bonus","0E-10","None"
"1672","198","Minmatar Technical School Electronic Bonus","0E-10","None"
"1673","198","Minmatar Business School Commerce Bonus","0E-10","None"
"1674","198","Minmatar Business School Industry Bonus","0E-10","None"
"1675","199","Bounty Hunter Bonus","0E-10","None"
"1676","199","Scientist Bonus","0E-10","None"
"1677","199","Industrialist Bonus","0E-10","None"
"1678","199","Corporate Magnate Bonus","0E-10","None"
"1679","199","Covert-op Bonus","0E-10","None"
"1680","199","Navy Captain Bonus","0E-10","None"
"1798","295","'Basic' EM Shield Amplifier","5.0000000000","20942"
"1800","295","'Basic' Thermal Shield Amplifier","5.0000000000","20940"
"1802","295","'Basic' Kinetic Shield Amplifier","5.0000000000","20939"
"1804","295","'Basic' Explosive Shield Amplifier","5.0000000000","20941"
"1808","295","EM Shield Amplifier I","5.0000000000","20942"
"1809","296","EM Shield Amplifier I Blueprint","0.0100000000","20942"
"1810","394","Scourge Auto-Targeting Light Missile I","0.0150000000","1333"
"1811","166","Scourge Auto-Targeting Light Missile I Blueprint","0.0100000000","1333"
"1814","394","Nova Auto-Targeting Light Missile I","0.0150000000","1335"
"1815","166","Nova Auto-Targeting Light Missile I Blueprint","0.0100000000","1335"
"1816","394","Inferno Auto-Targeting Light Missile I","0.0150000000","1334"
"1817","166","Inferno Auto-Targeting Light Missile I Blueprint","0.0100000000","1334"
"1818","395","Scourge Auto-Targeting Heavy Missile I","0.0300000000","1340"
"1819","166","Scourge Auto-Targeting Heavy Missile I Blueprint","0.0100000000","1340"
"1820","395","Mjolnir Auto-Targeting Heavy Missile I","0.0300000000","1339"
"1821","166","Mjolnir Auto-Targeting Heavy Missile I Blueprint","0.0100000000","1339"
"1822","395","Nova Auto-Targeting Heavy Missile I","0.0300000000","1338"
"1823","166","Nova Auto-Targeting Heavy Missile I Blueprint","0.0100000000","1338"
"1824","395","Inferno Auto-Targeting Heavy Missile I","0.0300000000","1337"
"1825","166","Inferno Auto-Targeting Heavy Missile I Blueprint","0.0100000000","1337"
"1826","396","Scourge Auto-Targeting Cruise Missile I","0.0500000000","1341"
"1827","166","Scourge Auto-Targeting Cruise Missile I Blueprint","0.0100000000","1341"
"1828","396","Mjolnir Auto-Targeting Cruise Missile I","0.0500000000","1344"
"1829","166","Mjolnir Auto-Targeting Cruise Missile I Blueprint","0.0100000000","1344"
"1830","396","Nova Auto-Targeting Cruise Missile I","0.0500000000","1343"
"1831","166","Nova Auto-Targeting Cruise Missile I Blueprint","0.0100000000","1343"
"1832","396","Inferno Auto-Targeting Cruise Missile I","0.0500000000","1342"
"1833","166","Inferno Auto-Targeting Cruise Missile I Blueprint","0.0100000000","1342"
"1855","48","Ship Scanner II","5.0000000000","107"
"1856","128","Ship Scanner II Blueprint","0.0100000000","107"
"1875","511","Rapid Light Missile Launcher I","10.0000000000","1345"
"1876","136","Rapid Light Missile Launcher I Blueprint","0.0100000000","1345"
"1877","511","Rapid Light Missile Launcher II","10.0000000000","1345"
